"","text","screen_name","user_id","created_at","favourite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"4410","pre-Trump, Democrats didn't care about unseating Collins. Bellows got virtually no support from the party at all. During the entire campaign she raised about $2.4 million. She was basically ignored.","SenhorRaposa","901915347556675584",2021-03-10 01:52:41,43,2,"Apex, NC",30660,4265,NA,"en"
"4411","Pat the party cat https://t.co/94KXPllDrt","BrandonKettelle","1087922327826898946",2021-03-10 01:52:41,4,0,"",781,384,NA,"en"
"4412","anyone who need 6 invite for party forever surprize listening party! streaming on apmg clubhouse
letme know ya thankyou! <U+0001F61A> https://t.co/u8i5BGhum9","mintcitrustea","162619153",2021-03-10 01:52:41,0,0,"Singapore",1795,1310,NA,"en"
"4413","i party. But for gods sake i work my ass off.","manuelanasan","392500376",2021-03-10 01:52:39,0,0,"Bogotá, Colombia",1026,1142,NA,"en"
"4414","Like he is to the Republican Party or what once was the Republican Party @gop #DemosticTerriorist https://t.co/FgCcwR9ef2","Istandfortheru1","1280910207590203392",2021-03-10 01:52:38,0,0,"",105,255,NA,"en"
"4415","@FilmMusicSportz Right but im not dumb enough to say i only date democrat men because only they have  the ability to demonstrate patience and maturity during times of uncertainty when PLOT TWIST not all of them are. We all have our faults, no group or party is perfect.","tatianabrittonn","586195110",2021-03-10 01:52:38,0,0,"",456,279,NA,"en"
"4416","Got my “birthday” outfit. I’m gonna be looking so cute! <U+0001F60C>

I now just need to figure out if I want to wear it for my Salvadorean party or my home party <U+0001F633>","marrayoparta","335178930",2021-03-10 01:52:37,2,0,"Puerto Rico",681,542,NA,"en"
"4417","UCP gov't back into divisive election mode. Back to 'us against them' tactics because they need to distract  their base and stop the party from imploding. https://t.co/OWrFytXM3M","jbgascoyne","2499827078",2021-03-10 01:52:36,1,0,"",513,1156,NA,"en"
"4418","Trading og giant teddy for sets
IA: 4-6 sets?
LF: tea party set
NLF: EH, FB set
#royalehightrade #royalehightradings
#royalehightrading #royalehightrades
kw: glimmering light corrupt hh19 autumn winter val 18 20 21 19 val lucky old new parasol mcn original set mctp buying.","sinfulgun","1286547138625671169",2021-03-10 01:52:36,0,0,"Jakarta, Indonesia",75,67,NA,"en"
"4419","House Republicans Seek Hearing on Britney Spears’ Conservatorship. The Government has better things to do than get involved with these issues. Also, I thought they were the party of limited or small government.","coachjohn121","44398051",2021-03-10 01:52:33,0,0,"ownings mills,md",501,967,NA,"en"
"4420","@LeaderMcConnell They’re saying it right to your face they’re not hiding it The gonna decimate your party if you don’t stand up https://t.co/p9suNbVEA5","LilMisAttitude2","1366614090290917376",2021-03-10 01:52:31,0,0,"Lala Land",1,339,NA,"en"
"4421","my bff rlly outside having  a party with the lil kids <U+0001F923><U+0001F923>","ChristianDi0ur","4722386608",2021-03-10 01:52:30,0,0,"Baltimore, MD",1408,1252,NA,"en"
"4422","@BradleyJGeyer I have never belonged to a political party.  Care to explain your accusations, Bradley, or are you just picking fights with ppl on the internet?","JohnFugelsang","33276161",2021-03-10 01:52:27,0,0,"NYC, LA & The Beautiful South",468154,19505,NA,"en"
"4423","The Republican Party needs New leaders not a bunch of unworthy conspiracy theorists who praise one man more than an ideology. Watch Newmax. OANN are a bunch of amatorial trump’s fan","simonamangiante","573498801",2021-03-10 01:52:26,14,0,"Beverly Hills, CA",31738,1973,NA,"en"
"4424","@ehhimou take allll da time u need I know I’ll b throwing a party when u come back hehe","spoooxxxk","1359177390107279369",2021-03-10 01:52:26,1,0,"minors dni!!",307,181,NA,"en"
"4425","@SJofficial See you at the house party~! <U+0001F37E><U+0001FA85><U+0001F483>","deardeju_elf","543461166",2021-03-10 01:52:26,0,0,"Thailand • <U+D0DC><U+AD6D>",3011,167,NA,"en"
"4426","@sebtalksalot Sooo party time?","Robthepink","1232143935935569920",2021-03-10 01:52:25,0,0,"KC Made",797,1631,NA,"en"
"4427","@JamesfWells @Conservatives @reformparty_uk At least you are not voting for the Scottish Nationalist Corruption Party?","CompoundAye","4459500262",2021-03-10 01:52:25,0,0,"Loch Down, Borin, Avadenough",3303,2802,NA,"en"
"4428","@TimRyan You said everything decent people have been screaming into the void for the past 4 years. Thank you, and I hope that kind of energy ignites the Dems party so we can finally curb the insanity the Repubs have become.","SadieOrGTFO","921821038677078017",2021-03-10 01:52:24,0,0,"",284,916,NA,"en"
"4429","@LilNasX Thats just called a party bro. Remember weekend parties...??","Jenandjeri","1244783316097622017",2021-03-10 01:52:22,0,0,"",11,190,NA,"en"
"4430","Also shout out to the time I tagged along with a friend to a party and he got jealous I was ""flirting"" (read: talking) with someone, kissed me, got in an argument with me on the sidewalk then kept asking if it was okay if he rejoined an improv team I was on for weeks","wtflanksteak","27015600",2021-03-10 01:52:19,11,0,"Chicago",19420,1082,NA,"en"
"4431","@Hayleyyemma Victor radley apparently in trouble at some party last year","SallyGearing","20507542",2021-03-10 01:52:19,0,0,"melbourne",687,3865,NA,"en"
"4432","Now playing: rock from the #ROC with 'UV Rays - Party Night'. Tune in to #ds106radio at https://t.co/L6CZeO8M5l","ds106radio","243688811",2021-03-10 01:52:17,0,0,"The Interwebs",512,34,NA,"en"
"4433","@mental_floss I was at a party with him many years ago. The only thing I remember was that he talked with food in his mouth and I thought it was gross.","DarklighterB","1268595431459733511",2021-03-10 01:52:15,0,0,"",7,158,NA,"en"
"4434","Yes, the most senile man to ever live in the White House! Boy did the Democratic Party bamboozle Democrats! Thousands of illegals many with COVID crossing our borders! Gas prices going up! Biden can’t remember Sec of Defense he Just put in office 2 weeks ago! 45 days of hell! https://t.co/LPCdEBslOb","jayneabrams2","976551173451931648",2021-03-10 01:52:15,0,0,"Franklin Park, NJ",370,1860,NA,"en"
"4435","Because the GOP is the pro life party:

GOP Texas lawmaker introduces bill to allow death penalty for women who have abortions https://t.co/FneWtCE2yu","Dovessister","711298389984591873",2021-03-10 01:52:15,0,0,"",467,1106,NA,"en"
"4436","@pnjaban HuffPo run by people that claim to be the party of compasion and empathy?","bear6613","116289855",2021-03-10 01:52:14,0,0,"",58,436,NA,"en"
"4437","Kelli Ward (who’s next door in Arizona) isn’t the craziest state party leader in America anymore. https://t.co/I2auSM1FeK","RecoverRepub","1279146169030053889",2021-03-10 01:52:12,7,0,"",7070,1717,NA,"en"
"4438","Arizona Republicans and Nevada Democrats are competing as neighbors to see which state party is more messed up. https://t.co/I2auSM1FeK","RecoverRepub","1279146169030053889",2021-03-10 01:45:31,5,1,"",7070,1717,NA,"en"
"4439","@book960 The Republican party has no platform. As in, they didn't put one out like every other election because they were unwilling to commit to any position. Because Donald Trump.

If you (generic you) are a Republican, why do you stand with a party that stands for nothing?","BWiSfull","995480844964978688",2021-03-10 01:52:12,2,2,"Eagan, MN",480,686,NA,"en"
"4440","@CC4LYPSO Bestie party can’t start until Cal is here! <U+0001F629><U+0001F64F>","NatalieLovesxo","1163998012323983366",2021-03-10 01:52:11,0,0,"",753,467,NA,"en"
"4441","@LoadyI @Booty4747 When they come in, yous guys can throw a little party where you can reach around each other and put them on the other's finger.","BBSportsArt1","981667948044701696",2021-03-10 01:52:11,1,0,"Halifax, Nova Scotia",65,254,NA,"en"
"4442","@Pendy16 @screenqueenz That's when the search party ate the mushrooms.","CaseyMacM","2396536338",2021-03-10 01:52:10,0,0,"SF East Bay, CA",32,434,NA,"en"
"4443","@robert_billard Agreed. But she just sold her condo. And if you met my daughter and her friends &amp; studied her party habits you would agree it might be best to keep her out of a townhouse dev't!","michaelgeller","16985639",2021-03-10 01:52:07,1,0,"Vancouver",7929,1723,NA,"en"
"4444","#NOWPLAYING Jermaine Dupri ft Snoop Dogg - We Just Wanna Party 

CLICK TO LISTEN <U+27A1><U+FE0F> https://t.co/vOgEUK2yXd  

#freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40","freqnetwork","118301422",2021-03-10 01:52:07,0,0,"United States",5713,4158,NA,"en"
"4445","@politicususa Why is he concerned about including Republicans who r the party of no?.Turning the other cheek w/the Republicans is a recipe 4 disaster &amp; nothing will b accomplished Manchin, somtines u have 2 take 1 4 the team lm sure n the long run u won't regret it.Thats if u plan on staying .","dgaow1","1245038159840399362",2021-03-10 01:52:07,0,0,"",10,137,NA,"en"
"4446","Charges brought against #DoriAsgedom, leader of opposition party #ADP,are baseless &amp; political. Arresting opposition party leaders has been @AbiyAhmedAli 's tactic to consolidate his power. #FreeDoriAsgedom #Justice4Dori @AFPAfrica @ReutersAfrica @AJENews @nytimes @FinancialTimes","seim_mich","1348088954441134088",2021-03-10 01:52:05,0,0,"",15,117,NA,"en"
"4447","late to the party but i AM having a ball in this bitch","wangyobi","2257879598",2021-03-10 01:52:05,0,0,"s/h, 21+, kpop/rps",425,193,NA,"en"
"4448","@grrenshaw @LeaderMcConnell When your party makes fraud possible how is that not suppressing the votes of legal citizens and registered voters? All we want is fair elections for only legal, living American citizens! Why is that suppressing any American?","dee64303297","1354986832908464129",2021-03-10 01:48:21,0,0,"",2,36,NA,"en"
"4449","@diek007 @grrenshaw @LeaderMcConnell @GOP Much like the Democrat Party who have sold us all out to communist China. The Democrats and the Mitch McConnells are all in it together! Yes, the deep state is real and Trump was willing to fight it for us. Wake up!!#ChineseCommunistParty #Establishment #Trump2024 #ChinaJoe","dee64303297","1354986832908464129",2021-03-10 01:52:04,0,0,"",2,36,NA,"en"
"4450","@notorious_nrb Lmaooo take it back to freshman year "" WELCOME TO MY HOUSE PARTY""","plantbasedvirgo","731680914",2021-03-10 01:52:03,0,0,"New York, NY",51,172,NA,"en"
"4451","Everything Trump touches dies — 'and right now the Republican Party isn't looking good': conservative https://t.co/UoO8Op5p8d","hillbilleter","82275660",2021-03-10 01:52:03,0,0,"KY",199,420,NA,"en"
"4452","Silver dress/ stretch metallic dress / evening party dress | Etsy https://t.co/RJsgG4vmLK https://t.co/UFE8bF4ZDZ","DDivna","91641734",2021-03-10 01:52:02,0,0,"Croatia,Europe",218,723,NA,"en"
"4453","@thimitris1 @MillZ3951 @benshapiro I seriously want an English teacher to help provide punctuation for that reply of yours.  It would help you sound credible, instead of the rambling lunatic you’re coming off as.

Guess you want to come to my lunatic party.  Bring beer.","TheDougKayne","1295160627476848641",2021-03-10 01:52:01,0,0,"City of Angels, Cal If 4 Nyah!",306,190,NA,"en"
"4454","@Sindhuvasini @BBCHindi @brajeshmishraa @NAVEENNEGI9 @sharmabharat83 Many many congratulation to BBC team. @Sindhuvasini : Ma'am BBC aap logon ko party kab de rahi hai <U+0001F600> https://t.co/4sU9QSPe5N","Aamirhashmi2007","768763923843715072",2021-03-10 01:52:00,0,0,"",9,58,NA,"en"
"4455","@OgGeek2016 @HEKTIKTHEGOAT @salaam What party does Cuomo belong to?","JeanesBlue","1360795875937837057",2021-03-10 01:51:58,0,0,"",24,58,NA,"en"
"4456","#FreeDoriAsgedom, the chairman of Assimba Democratic Party.  #Justice4Dori

@noehochet @AP_Africa @AFPAfrica  @markc_anderson @ZekuZelalem @MaggieFick @nimaelbagir @UNHumanRights @mbachelet @pressfreedom @RSF_inter @RSF_en","bakiamreal","1323778258026987521",2021-03-10 01:51:58,1,3,"Seattle, WA",625,530,NA,"en"
"4457","@SenatorSinema  2024 isn't that far away. “That’s one of those weird things in this emerging Democratic Party in Arizona, it’s gotten much larger, it’s gotten even more diverse than it was when Kyrsten was first elected,” 
https://t.co/pFYK86niM4","ImmigrActivists","830591809881387008",2021-03-10 01:51:58,1,0,"",1986,1082,NA,"en"
"4458","@ParkerMolloy The Republican Party: Our turn signal has been on since 1968.","TimDonahueZ","50549147",2021-03-10 01:51:57,1,0,"",4525,501,NA,"en"
"4459","Check out my homie @NippyNip2 dropping #NFTs on Mintable <U+0001F918>

Hook up 'Party Brain's' !!

Forever awed by Nips psychedelic style<U+0001F918><U+0001F5FF>

He sees the edge, and is stoked. 

 https://t.co/4mggGiLRpx

#NFT #NFTCommunity #cryptoart #digitalart #psychedelic #trippy #lucid #conceptart","Josh_Backman","1227767719",2021-03-10 01:51:57,5,0,"Melbourne, Victoria",247,967,NA,"en"
"4460","@iamjunior92 Girl this was the day of Jays party?","_starbeltran","612337466",2021-03-10 01:51:55,0,0,"Los Angeles, CA",2813,363,NA,"en"
"4461","Grim is a democrat party hack that’s it . The man helped prop up Warren . https://t.co/QkImYBz0Xu","grumpybirdieS","4579782979",2021-03-10 01:48:31,7,0,"United States",12388,9712,NA,"en"
"4462","Dsa aren’t even a party and all they have done is assimilate inside the democrat party you brainwashed sheep. If all the people who moan and make excuses like puppets like you actually helped third parties they would be a force by now. https://t.co/ocIeL8TYUt","grumpybirdieS","4579782979",2021-03-10 01:51:55,3,0,"United States",12388,9712,NA,"en"
"4463","@penandjen They would probably be a viable party.","ForestSpirit18","1316479742351208459",2021-03-10 01:51:54,1,0,"",114,539,NA,"en"
"4464","@Ken_Kaniff_USA @thehill Now it’s “significant white vote”?<U+0001F923>. Well we support the Democratic Party because we don’t want to be friends with these: https://t.co/krkhSWFwHM","foseeorara","1224840749587533824",2021-03-10 01:51:52,0,0,"",36,1286,NA,"en"
"4465","@donwinslow @nytimes Karma baby.  The Republican Party sooooo deserves this.","LindaResist","894010490044784640",2021-03-10 01:51:52,0,0,"Florida, USA",1035,2031,NA,"en"
"4466","@SenRickScott @POTUS @SenSchumer @SpeakerPelosi Not true. I am a Republican and know your trash talk isn’t true and is part of a problem all Republicans are facing<U+0001F62A>Let’s face it we all know the Republican Party is the party of Tax cuts for the rich!! Don’t throw stones at glass houses<U+0001F62A>","Melaniebris123","517901942",2021-03-10 01:51:51,0,0,"Cape Coral, FL",1,23,NA,"en"
"4467","@AZGOP Met me rephrase that.. the GOP is the party of voter suppression as evidenced by the legislation recently passed in AZ. As for workers, please expand on anything that helps workers and not CEO’s. Increased min wage, healthcare, maternity leave, childcare to help people work??","keepAZsafe","1559582652",2021-03-10 01:51:51,1,0,"Arizona",132,651,NA,"en"
"4468","@SenhorRaposa If I were Murkowski and I saw that Scott said this, I’d get a staffer to plant another potential party-switch story, noting in great detail that Murkowski would win as a Dem under RCV, and a Dem pickup in AK dramatically narrows GOP’s chance of taking back the Senate in 22 or 24.","aprihar","72796817",2021-03-10 01:51:50,0,0,"Pennsylvania, USA",203,347,NA,"en"
"4469","will get him reelected when usually supporting yer prez of the same party get's u reelected.   the fool deserves to be dumpted    u hear me W. Va.   dump his ass, he won't fix yer roads unless a rep.kisses his ass","CPitkapaasi","1330548625630441476",2021-03-10 01:51:49,0,0,"southeast Pa.",1085,4993,NA,"en"
"4470","@GOPLeader When is the @GOP going to build a party based on policy and a real agenda that will benefit the American voter? https://t.co/c0GFAx6OeB","PSchmaling","1548879337",2021-03-10 01:51:49,0,0,"Wisconsin, USA",269,870,NA,"en"
"4471","@thehill The ""Trump Party"" is now a party within a party (GOP) and it demands complete allegiance from ""Trump Republicans"", along with their contributions, of course. What happened to ""United we stand, divided we fall""? Another reason for all Republicans to ""Dump Trump"" to unite the party","PaulHal83159238","1264751589300076545",2021-03-10 01:51:49,1,1,"",88,105,NA,"en"
"4472","The Democratic Party Has a Feminism Problem https://t.co/ZLHOs3ig6L via @TeenVogue","mrdysgo","23413783",2021-03-10 01:51:48,0,0,"San Jose, CA",4385,5000,NA,"en"
"4473","@EvaninSEA Everything Biden was going to do ""day 1"" wasn't done. 

But we will see how it goes. At the end of the day I hope whoever the president or party is succeeds. I'm just cautious about any expectations lol.","Rogue_slate","1328440184971509760",2021-03-10 01:51:47,1,0,"LakeShow",21,299,NA,"en"
"4474","PARTY HARD! https://t.co/ESuSCZ3sWm","AmazingJCiano","1707523555",2021-03-10 01:51:47,0,0,"",170,308,NA,"en"
"4475","@dana1t It's the same show, just with different people. This country will only get better if we start electing 3rd party candidates willing to fight for the average American.","LawgicaLA","1480074014",2021-03-10 01:51:47,1,0,"",204,640,NA,"en"
"4476","@kissHERkicks When ya party lol","SayItLikeJay","321814682",2021-03-10 01:51:46,0,0,"Baltimore, MD",12534,6375,NA,"en"
"4477","does anyone wanna have a fearless (taylor’s version) listening party?","corneliastrveet","1342627329877700610",2021-03-10 01:51:44,0,0,"",43,106,NA,"en"
"4478","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/Rjw45bddWy","Eva43860","948364833875005440",2021-03-10 01:51:42,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",0,77,NA,"en"
"4479","Jonathan while we waited for him at the surprise party https://t.co/AUrCMH5pq5","andreaaarredond","2640365064",2021-03-10 01:51:42,5,2,"",450,257,NA,"en"
"4480","@TeaPainUSA Insanity is defined as doing the same things over and over, and expecting different results.  The republican party, by definition, is totally bonkers.","zapper45701","1364531616",2021-03-10 01:51:42,0,0,"West Virginia, USA",20,82,NA,"en"
"4481","@SophiePointer @WAtoday WA dodged a bullet in not having a Premier Porter.
His ambition level was a party-wide, god-given confidence nervosity, many qanon ppl &amp; Christian Democrats who politically united various evangelical sects with the mainstream but still bat crazy Christians","HazySurvivor","1266299236192141312",2021-03-10 01:51:41,3,1," Boorlo (North-ish Perth) ",27,78,NA,"en"
"4482","Though the gerrymandering and voter suppression things were likely no matter the circumstances, in addition to fealty to Trump driving such policies, big lie BS, it's also the damage done to their party before and now by Trump making Rs more desperately anti-democratic.","darklordtweetz","1188747073530798081",2021-03-10 01:51:40,0,0,"Michigan, USA",48,156,NA,"en"
"4483","@zfurnas @MattBruenig @massivetotoro @gregsasso There can only be one party that doesn't care what you think? Not sure where this logic comes from.","sullyut","22652983",2021-03-10 01:51:38,0,0,"Chicago, IL",29,465,NA,"en"
"4484","On one side of the internet, a journo writes a painstaking analysis of the relative material position of Taylor Lorenz and Marc Andreessen, proving the former to be the oppressed and therefore righteous party

On the other side, https://t.co/9bMC30q1K0","justwant2grill","1349198199605571586",2021-03-10 01:51:38,0,0,"",37,129,NA,"en"
"4485","@SenatorRomney Man there has to be one damn person left in a party gone BATSHIT CRAZY that actually wants to govern.","Clearwater85","3018098473",2021-03-10 01:51:38,0,0,"Vestavia Hills, AL",13,35,NA,"en"
"4486","@MrKdiddy @thehill He’s destroying the QOP even as we tweet. Telling people to give him money instead of the party.","GuyIvester1","1368082691409670146",2021-03-10 01:51:38,0,0,"",2,34,NA,"en"
"4487","new party forming up? Nevada Democratic Party's entire staff resigns after socialists win leadership roles in party https://t.co/kNgRVFx4cU","Crusader75","76369912",2021-03-10 01:51:37,0,0,"Maryland",451,1904,NA,"en"
"4488","@TwitDinosaur @ExLabourSpad @LastBlairite Local elections are not about the national party or leader, they are about local issues and local councils.","SianySE","143414825",2021-03-10 01:51:37,0,0,"London, England",266,886,NA,"en"
"4489","Selenation join our streaming party right now!!! https://t.co/v44lATURag","RONNIESUSPRIME","1364353829744111616",2021-03-10 01:32:49,17,9,"Selena + Cardi ",2156,359,NA,"en"
"4490",".@skinnysel @leeknelly @littleselss @mitchisrare @fetishofsmg @GomezSource @selskinny hey guys can you tweet about the streaming party!! https://t.co/k7SAvJrtGL","RONNIESUSPRIME","1364353829744111616",2021-03-10 01:51:36,15,8,"Selena + Cardi ",2156,359,NA,"en"
"4491","@erinotoole your party makes the US Republican Party look good.","mgtower64","915030709",2021-03-10 01:51:35,0,0,"",29,380,NA,"en"
"4492","@cafreeland Republican Party North","mgtower64","915030709",2021-03-10 01:45:57,4,0,"",29,380,NA,"en"
"4493","@ChuckECheeseUSA I once bit Chuck E. Cheese at a birthday party as a child. Bit that fucking nightmare right on the leg.","IngrannusB","1301428970055962625",2021-03-10 01:51:33,0,0,"",403,463,NA,"en"
"4494","@ArthurRM2 @orcphilosopher This is usually what happens. In a party with good to do it is hard to deviate.","cronksciswag","3245989508",2021-03-10 01:51:33,0,0,"",234,325,NA,"en"
"4495","REQUEST @arashi5official @MTV #FridayLivestream

I'd love to watch ""Turning Up"" by ARASHI. 

kite/One Love:Reborn/Do you...?/Party Starters/Whenever You Call/IN THE SUMMER","OrangePeach5555","1298807995594207232",2021-03-10 01:51:29,0,0,"",1268,1265,NA,"en"
"4496","@psocialbuterfly @ResisterSis20 I believe they’ve cancelled themselves. How can any political party continue to exist when it denies politics as the basis of its agenda? A cult has no place in Washington. <U+0001F928><U+0001F928><U+0001F928><U+0001F616><U+0001F616><U+0001F616><U+0001F637><U+0001F637><U+0001F637><U+0001F440>","jumperl","20484041",2021-03-10 01:51:32,1,0,"Hot Springs AR",2099,3790,NA,"en"
"4497","@K1llstreak I mean we have a communist party it’s not very big though","bint_haramm","1332856927068549122",2021-03-10 01:51:31,2,0,"Chicago, IL",391,486,NA,"en"
"4498","@MeidasTouch I don’t like Republicans that much. But this dude is part of the party that I like.","TheGamerdud1","3401355892",2021-03-10 01:51:30,0,0,"Behind You",56,251,NA,"en"
"4499","@lasagnabb There are 3rd party controllers that are smaller out theee","Jin50000","2850737891",2021-03-10 01:51:30,1,0,"",24,208,NA,"en"
"4500","@demonscythsynth @UnwarrantedDes Of course Chapek was going to answer like that. It’s like politicians all saying their party leader has their full support and only days latter to knife them in a leadership spill. Actions speak louder than words, ie if her contract gets renewed later this year.","Carnor_Jax77","1185021088259952640",2021-03-10 01:51:30,2,0,"Yinchorr, Western Australia. ",117,118,NA,"en"
"4501","@PierrePoilievre Didn't your party put forth a motion today asking the govt to spend more money?
You're all over the place.","mikethenavyguy","44523552",2021-03-10 01:51:30,0,0,"Nova Scotia, Canada",687,1152,NA,"en"
"4502","@SeanRos26250158 @merry123459 @erinotoole Erin O'Foole is useless as a leader. He has ZERO control over the ongoing bullshit of his MPs. Michelle should be fired for her ongoing misinformation &amp; BS which we tax payers pay her salary. @CPC_HQ is a disgraceful party.","AkermanisJohn","1138506871231397888",2021-03-10 01:51:30,0,0,"",139,206,NA,"en"
"4503","@mindymon @mattmclaugh The integration capabilities are terrible and clunky if you’re a third party integrator. The ability to integrate with google home is busted. Labs seems to be gone? No way to set event prioritization to prevent others from overlapping. Etc etc. I can think of lots of misses","EricCeledonia","1091095806159900673",2021-03-10 01:51:26,2,0,"",85,396,NA,"en"
"4504","@NikkiMcR I know I'm late to the party, but how does this own the libs?","jayquintana_jr","881207311",2021-03-10 01:51:26,0,0,"",236,2374,NA,"en"
"4505","His abstention on the Overseas Operation Bill, his flimsy opposition from before, him basically stepping back from the party having a pro Kashmir policy, him turning a blind eye to transphobia (and I guess we will have to see how he reacts to islamophobia)...","fahee_mash","1283537381904318464",2021-03-10 01:51:26,0,0,"",409,1223,NA,"en"
"4506","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/B17HSydfn8","Ashley35250","3194902214",2021-03-10 01:51:25,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",0,0,NA,"en"
"4507","@ladyblue1337 @whatsahani @ACLU thank u for chiming in blue maga boomer

each time y'all defend 1 moral atrocity 1 more person resolves never to support your awful party ever again :)","theproblemati16","1231695682676891651",2021-03-10 01:51:23,0,0,"",20,145,NA,"en"
"4508","post nut clarity? we here in the post nut can we move today party","damnthatwizard","1350529430179831808",2021-03-10 01:51:22,1,0,"",69,160,NA,"en"
"4509","@eireheather Hairy Reeds corporate wing of the Nevada Democrat Party <U+0001F923><U+0001F602><U+0001F923><U+0001F602>
https://t.co/P8Dwh0FSGR","Erudition_lost","76668572",2021-03-10 01:51:21,1,0,"Zombie Land USA",848,897,NA,"en"
"4510","It's the Christian Heritage Party.","Sirloinofice1","903788607307214848",2021-03-10 01:51:21,0,0,"Canada",284,533,NA,"en"
"4511","It is absolutely mind-numbing that the two most environmentally-minded Presidents (Nixon and Roosevelt) in the United States were in the Republican Party while 95% of @GOP voters can’t even begin to fathom that climate change could even be just a slight possibility. https://t.co/4O9eekSVLJ","Vinny_Moran","342119564",2021-03-10 01:51:19,0,0,"Atlanta, GA",711,599,NA,"en"
"4512","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/DmPBpisrgL","Lucy78880","178361853",2021-03-10 01:51:19,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",7,30,NA,"en"
"4513","@WokeDudeBro Like literally divorced from reality, Biden brings up idpol in almost every speech it's just the democrat party line at this point","DSACostanza","1088500328557891585",2021-03-10 01:51:18,8,2,"",2045,237,NA,"en"
"4514","GOP: the party of law and order <U+0001F923> https://t.co/rJW0qSkTSX","MomOfTw48865399","1256311136514965504",2021-03-10 01:51:17,0,0,"Illinois",99,541,NA,"en"
"4515","Further proof that today's Republican party is broken beyond measure: Even the Nixon administration recognized the #HelmsAmendment as too colonialist. #HelmsHurts","roxyszal","294151718",2021-03-10 01:51:17,0,0,"Austin, TX",1156,97,NA,"en"
"4516","@DJStylus @piersmorgan The whole Republican Party..","priestdn","728622639749672961",2021-03-10 01:51:17,1,0,"PG County, MD",214,306,NA,"en"
"4517","@mahajansid @DailyGuardian1 @INCIndia @BJP4India May be not  @AmitShah but there is also an @ahmedpatel shaped hole in @INCIndia - if he can deliver Assam then thats a step in that direction for  @bhupeshbaghel but he will also need to also know the ins and outs of the entire party they way Ahmed Bhai did.","Priyascorner","44857140",2021-03-10 01:51:16,1,0,"New Delhi India",29322,1307,NA,"en"
"4518","@BingoBoardbot all your noise and lights and party songs are too much for me, babe.","finIeybot","1330546713208250370",2021-03-10 01:51:15,0,0,"my balls",159,1,NA,"en"
"4519","American democracy is slumping badly, as year-to-year, more wealth falls in the hands of the top 1%. The GOP consolidates its power State-by-State and we have a party in thrall to the mega-rich. https://t.co/T3hY1AnHNP","STEVENETWORK","27203065",2021-03-10 01:51:15,0,0,"Middleton, MA",2350,3013,NA,"en"
"4520","@SJofficial SEE YOU AT THE HOUSE PARTY

@SJofficial #SUPERJUNIOR #SUPERJUNIOR_TheRenaissance #SUPERJUNIOR_HouseParty #TheRenaissance #HouseParty #The10thAlbum #<U+C288><U+D37C><U+C8FC><U+B2C8><U+C5B4> #<U+C288><U+D37C><U+C8FC><U+B2C8><U+C5B4>_HouseParty_<U+CD08><U+B300><U+C7A5>","kkokomelo52","1349206376166289408",2021-03-10 01:51:15,0,0,"at gwanghwamun",166,288,NA,"en"
"4521","I rate Party Pixel a Cooly!","PlcGen","1309635670185394179",2021-03-10 01:51:15,0,0,"",3,0,NA,"en"
"4522","@Flowergrower5 @brianbloop2 @Davidmetroland @The_Leaver @gil0607 @SimonTemplarGB @Mac_Paddy54 @noomie525257 @dw2essex @VeuveK @CarlsbadCharlie @cathyby @giles7452 @ConraddKonnrad @BrunoTheBridge @Wittgenstein016 @geor97 @JohnRya13591294 @BeowulfSchaefer @Roblev0 @David19531501 @Kneejerk123 @Ciolfilicious1 @GeoffreyKeey @MattFingersArni @davidjamesrobe4 @RuddsBunny @Gazza41 @MattAdkin @BeesWax2017 @NielsOckelmann @Sir_Tom_Tucker @ron__west @markwh2001 @viv_cooper @Chris_not_a_bot @afewpoints @Begentle50 @jrwyke @Andreasfj15 @tripleGGGx @callicramed @smuttyprof @IanGianni @Stanley_Walker @Europhile123 @MarinereSteve @Win86Moore @rosebudorson @SamanthaFoxy1 And the English too, there's a vile England-hating vein running right through the party.","resiguru","972107714",2021-03-10 01:51:14,1,0,"",348,382,NA,"en"
"4523","REQUEST @arashi5official @MTV #FridayLivestream

I'd love to watch ""Turning Up"" by ARASHI. 

kite/One Love:Reborn/Do you...?/Party Starters/Whenever You Call/IN THE SUMMER /The Music Never Ends","mmmnimnomo","1287505465572593664",2021-03-10 01:51:12,0,0,"",1353,1313,NA,"en"
"4524","@a5vote

REQUEST @arashi5official @MTV #FridayLivestream 

Party Starters / ARASHI

This song was produced by Sam Hollander.  ARASHI starts the best party!

 https://t.co/m16aKL53bf","yu0125ss","1299382047383797760",2021-03-10 01:51:12,0,0,"",1024,1105,NA,"en"
